1727342069,36.5033
1727342071,24.8439
1727342077,23.0731
1727342076,21.4628
1727342079,26.6797
1727342078,22.0979
1727342073,23.6437
1727342072,21.5390
1727342075,22.8665
1727342074,24.5267
1727342097,23.4672
1727342099,19.3852
1727342098,19.9357
1727342085,24.5473
1727342084,20.6313
1727342087,23.6678
1727342086,23.1673
1727342081,22.7626
1727342080,23.3204
1727342083,24.7542
1727342082,22.2191
1727342093,22.2152
1727342092,23.9372
1727342095,23.1647
1727342094,23.7810
1727342089,22.3696
1727342088,23.9489
1727342091,24.7296
1727342090,24.7467
